,Date,Time,CO(GT),PT08S1(CO),C6H6(GT),PT08S2(NMHC),NOx(GT),PT08S3(NOx),NO2(GT),PT08S4(NO2),PT08S5(O3),T
210,2004-03-19,2020-06-11 12:00:00,2.8,1283.0,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5
211,2004-03-19,2020-06-11 13:00:00,3.0,1304.0,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1
212,2004-03-19,2020-06-11 14:00:00,3.3,1364.0,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3
213,2004-03-19,2020-06-11 15:00:00,3.5,1410.0,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4
214,2004-03-19,2020-06-11 16:00:00,4.0,1476.0,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1
215,2004-03-19,2020-06-11 17:00:00,4.6,1522.0,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0
216,2004-03-19,2020-06-11 18:00:00,4.1,1442.0,20.2,1301.0,231.0,704.0,146.0,1952.0,1372.0,15.8
217,2004-03-19,2020-06-11 19:00:00,4.5,1469.0,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5
218,2004-03-19,2020-06-11 20:00:00,3.9,1467.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4
219,2004-03-19,2020-06-11 21:00:00,4.0,1421.0,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2
220,2004-03-19,2020-06-11 22:00:00,2.2,1175.0,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7
221,2004-03-19,2020-06-11 23:00:00,2.1,1215.0,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2
222,2004-03-20,2020-06-11 00:00:00,1.7,1127.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8
223,2004-03-20,2020-06-11 01:00:00,1.6,1090.0,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9
224,2004-03-20,2020-06-11 02:00:00,1.3,1017.0,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9
225,2004-03-20,2020-06-11 03:00:00,1.3,997.0,3.4,677.0,242.18929,1252.0,112.145134,1359.0,591.0,13.8
226,2004-03-20,2020-06-11 04:00:00,2.1297114,945.0,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8
227,2004-03-20,2020-06-11 05:00:00,0.8,956.0,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6
228,2004-03-20,2020-06-11 06:00:00,0.8,966.0,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6
229,2004-03-20,2020-06-11 07:00:00,1.1,1064.0,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5
230,2004-03-20,2020-06-11 08:00:00,2.1,1300.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8
231,2004-03-20,2020-06-11 09:00:00,2.4,1348.0,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6
232,2004-03-20,2020-06-11 10:00:00,2.6,1425.0,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0
233,2004-03-20,2020-06-11 11:00:00,2.8,1474.0,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.4
234,2004-03-20,2020-06-11 12:00:00,2.6,1490.0,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3
235,2004-03-20,2020-06-11 13:00:00,2.6,1495.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1
236,2004-03-20,2020-06-11 14:00:00,2.1,1376.0,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0
237,2004-03-20,2020-06-11 15:00:00,1.7,1305.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5
238,2004-03-20,2020-06-11 16:00:00,1.6,1283.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5
239,2004-03-20,2020-06-11 17:00:00,2.1,1392.0,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,19.1
240,2004-03-20,2020-06-11 18:00:00,2.3,1452.0,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5
241,2004-03-20,2020-06-11 19:00:00,3.5,1633.0,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4
242,2004-03-20,2020-06-11 20:00:00,3.9,1625.0,16.4,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1
243,2004-03-20,2020-06-11 21:00:00,3.3,1535.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4
244,2004-03-20,2020-06-11 22:00:00,2.3,1323.0,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2
245,2004-03-20,2020-06-11 23:00:00,2.1,1309.0,8.9,937.0,122.0,905.0,97.0,1672.0,1036.0,15.9
246,2004-03-21,2020-06-11 00:00:00,2.8,1456.0,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7
247,2004-03-21,2020-06-11 01:00:00,2.1,1300.0,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1
248,2004-03-21,2020-06-11 02:00:00,1.6,1203.0,6.2,823.0,89.0,1004.0,84.0,1526.0,903.0,15.6
249,2004-03-21,2020-06-11 03:00:00,1.6,1195.0,6.5,836.0,242.18929,987.0,112.145134,1554.0,885.0,15.2
250,2004-03-21,2020-06-11 04:00:00,2.1297114,1117.0,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4
251,2004-03-21,2020-06-11 05:00:00,1.1,1062.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9
252,2004-03-21,2020-06-11 06:00:00,0.7,947.0,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5
253,2004-03-21,2020-06-11 07:00:00,0.8,1065.0,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2
254,2004-03-21,2020-06-11 08:00:00,1.2,1155.0,4.4,734.0,122.0,1062.0,91.0,1528.0,1035.0,14.5
255,2004-03-21,2020-06-11 09:00:00,1.4,1220.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3
256,2004-03-21,2020-06-11 10:00:00,1.7,1301.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3
257,2004-03-21,2020-06-11 11:00:00,1.8,1279.0,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.9
258,2004-03-21,2020-06-11 12:00:00,1.8,1267.0,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4
259,2004-03-21,2020-06-11 13:00:00,1.9,1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8
260,2004-03-21,2020-06-11 14:00:00,1.3,1128.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4
261,2004-03-21,2020-06-11 15:00:00,1.6,1243.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2
262,2004-03-21,2020-06-11 16:00:00,1.9,1208.0,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3
263,2004-03-21,2020-06-11 17:00:00,2.3,1306.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4
264,2004-03-21,2020-06-11 18:00:00,3.8,1546.0,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5
265,2004-03-21,2020-06-11 19:00:00,3.5,1501.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8
266,2004-03-21,2020-06-11 20:00:00,4.3,1605.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9
267,2004-03-21,2020-06-11 21:00:00,2.8,1316.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.4
268,2004-03-21,2020-06-11 22:00:00,1.9,1195.0,8.0,898.0,122.0,933.0,105.0,1594.0,1098.0,17.0
269,2004-03-21,2020-06-11 23:00:00,1.9,1211.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4
270,2004-03-22,2020-06-11 00:00:00,1.7,1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1
271,2004-03-22,2020-06-11 01:00:00,1.5,1095.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.8
272,2004-03-22,2020-06-11 02:00:00,0.6,897.0,1.7,563.0,23.0,1417.0,33.0,1355.0,472.0,16.3
273,2004-03-22,2020-06-11 03:00:00,0.4,842.0,0.7,468.0,242.18929,1813.0,112.145134,1274.0,394.0,16.9
274,2004-03-22,2020-06-11 04:00:00,2.1297114,854.0,0.8,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1
275,2004-03-22,2020-06-11 05:00:00,0.3,845.0,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5
276,2004-03-22,2020-06-11 06:00:00,0.6,942.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4
277,2004-03-22,2020-06-11 07:00:00,1.2,1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7
278,2004-03-22,2020-06-11 08:00:00,3.6,1514.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8
279,2004-03-22,2020-06-11 09:00:00,3.7,1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4
280,2004-03-22,2020-06-11 10:00:00,1.8,1074.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9
281,2004-03-22,2020-06-11 11:00:00,1.6,1090.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5
282,2004-03-22,2020-06-11 12:00:00,1.9,1110.0,9.6,964.0,122.0,947.0,90.0,1577.0,829.0,21.0
283,2004-03-22,2020-06-11 13:00:00,2.0,1102.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3
284,2004-03-22,2020-06-11 14:00:00,2.2,1100.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3
285,2004-03-22,2020-06-11 15:00:00,2.1,1094.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3
286,2004-03-22,2020-06-11 16:00:00,2.3,1076.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3
287,2004-03-22,2020-06-11 17:00:00,2.6,1152.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.2
288,2004-03-22,2020-06-11 18:00:00,3.8,1407.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0
289,2004-03-22,2020-06-11 19:00:00,4.4,1438.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6
290,2004-03-22,2020-06-11 20:00:00,4.5,1425.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3
291,2004-03-22,2020-06-11 21:00:00,3.3,1279.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5
292,2004-03-22,2020-06-11 22:00:00,2.0,1132.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9
293,2004-03-22,2020-06-11 23:00:00,1.1,1006.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5
294,2004-03-23,2020-06-11 00:00:00,0.9,982.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8
295,2004-03-23,2020-06-11 01:00:00,0.8,969.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,14.0
296,2004-03-23,2020-06-11 02:00:00,0.7,941.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0
297,2004-03-23,2020-06-11 03:00:00,0.5,892.0,1.2,522.0,242.18929,1522.0,112.145134,1285.0,456.0,11.0
298,2004-03-23,2020-06-11 04:00:00,2.1297114,855.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1
299,2004-03-23,2020-06-11 05:00:00,0.3,834.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.8
300,2004-03-23,2020-06-11 06:00:00,0.5,909.0,1.8,567.0,33.0,1542.0,47.0,1287.0,418.0,9.6
301,2004-03-23,2020-06-11 07:00:00,1.1,1061.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.8
302,2004-03-23,2020-06-11 08:00:00,3.0,1441.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0
303,2004-03-23,2020-06-11 09:00:00,3.8,1498.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.2
304,2004-03-23,2020-06-11 10:00:00,3.4,1343.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0
305,2004-03-23,2020-06-11 11:00:00,3.0,1308.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8
306,2004-03-23,2020-06-11 12:00:00,2.7,1209.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1
307,2004-03-23,2020-06-11 13:00:00,3.5,1310.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8
308,2004-03-23,2020-06-11 14:00:00,2.8,1171.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0
309,2004-03-23,2020-06-11 15:00:00,1.9,1112.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,14.1
310,2004-03-23,2020-06-11 16:00:00,2.0,1132.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,12.0
311,2004-03-23,2020-06-11 17:00:00,3.0,1225.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.6
312,2004-03-23,2020-06-11 18:00:00,1.9,1065.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.7
313,2004-03-23,2020-06-11 19:00:00,2.7,1236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7
314,2004-03-23,2020-06-11 20:00:00,3.3,1309.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.5
315,2004-03-23,2020-06-11 21:00:00,1.7,1089.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6
316,2004-03-23,2020-06-11 22:00:00,1.3,1000.0,5.3,776.0,81.0,1141.0,96.0,1375.0,896.0,12.0
317,2004-03-23,2020-06-11 23:00:00,1.3,1041.0,5.4,782.0,78.0,1105.0,86.0,1425.0,911.0,11.0
318,2004-03-24,2020-06-11 00:00:00,1.2,1045.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,11.1
319,2004-03-24,2020-06-11 01:00:00,1.1,997.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8
320,2004-03-24,2020-06-11 02:00:00,0.9,948.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3
321,2004-03-24,2020-06-11 03:00:00,0.6,878.0,1.6,551.0,242.18929,1493.0,112.145134,1272.0,683.0,10.6
322,2004-03-24,2020-06-11 04:00:00,2.1297114,908.0,1.7,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2
323,2004-03-24,2020-06-11 05:00:00,0.6,892.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.9
324,2004-03-24,2020-06-11 06:00:00,0.8,954.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8
325,2004-03-24,2020-06-11 07:00:00,1.2,1045.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4
326,2004-03-24,2020-06-11 08:00:00,3.1,1383.0,13.8,1109.0,174.0,832.0,97.0,1706.0,1173.0,11.0
327,2004-03-24,2020-06-11 09:00:00,4.4,1597.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.2
328,2004-03-24,2020-06-11 10:00:00,3.4,1318.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1
329,2004-03-24,2020-06-11 11:00:00,1.7,1138.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.1
330,2004-03-24,2020-06-11 12:00:00,1.5,1098.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.6
331,2004-03-24,2020-06-11 13:00:00,1.7,1118.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9
332,2004-03-24,2020-06-11 14:00:00,2.2,1170.0,10.8,1009.0,126.0,879.0,106.0,1566.0,872.0,16.6
333,2004-03-24,2020-06-11 15:00:00,2.1297114,1112.0,6.7,842.0,100.0,1015.0,91.0,1494.0,680.0,11.3
334,2004-03-24,2020-06-11 16:00:00,2.7,1390.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.6
335,2004-03-24,2020-06-11 17:00:00,2.8,1353.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.7
336,2004-03-24,2020-06-11 18:00:00,2.7,1260.0,12.0,1050.0,156.0,828.0,111.0,1722.0,979.0,10.7
337,2004-03-24,2020-06-11 19:00:00,4.5,1501.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7
338,2004-03-24,2020-06-11 20:00:00,3.5,1273.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.8
339,2004-03-24,2020-06-11 21:00:00,2.6,1179.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3
340,2004-03-24,2020-06-11 22:00:00,1.7,1047.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1
341,2004-03-24,2020-06-11 23:00:00,1.3,973.0,4.5,739.0,81.0,1186.0,87.0,1354.0,589.0,10.4
342,2004-03-25,2020-06-11 00:00:00,1.3,997.0,4.5,737.0,80.0,1168.0,89.0,1341.0,631.0,10.3
343,2004-03-25,2020-06-11 01:00:00,1.0,970.0,2.5,621.0,42.0,1400.0,58.0,1249.0,479.0,11.0
344,2004-03-25,2020-06-11 02:00:00,0.7,902.0,1.8,568.0,38.0,1450.0,54.0,1253.0,479.0,9.1
345,2004-03-25,2020-06-11 03:00:00,0.7,921.0,1.4,538.0,242.18929,1564.0,112.145134,1224.0,417.0,9.5
346,2004-03-25,2020-06-11 04:00:00,0.5,858.0,0.9,490.0,18.0,1707.0,28.0,1212.0,378.0,9.3
347,2004-03-25,2020-06-11 05:00:00,0.5,878.0,0.6,457.0,12.0,1935.0,20.0,1158.0,344.0,9.9
348,2004-03-25,2020-06-11 06:00:00,0.6,893.0,1.4,540.0,43.0,1604.0,51.0,1268.0,413.0,7.6
349,2004-03-25,2020-06-11 07:00:00,1.1,1038.0,3.8,697.0,84.0,1260.0,82.0,1383.0,605.0,8.1
350,2004-03-25,2020-06-11 08:00:00,2.7,1320.0,11.6,1035.0,184.0,902.0,112.0,1721.0,991.0,8.7
351,2004-03-25,2020-06-11 09:00:00,3.5,1353.0,17.8,1235.0,202.0,740.0,119.0,1937.0,1175.0,8.6
352,2004-03-25,2020-06-11 10:00:00,2.3,1133.0,8.8,933.0,133.0,969.0,99.0,1552.0,923.0,9.7
353,2004-03-25,2020-06-11 11:00:00,1.6,1066.0,6.8,849.0,130.0,1039.0,98.0,1468.0,829.0,11.0
354,2004-03-25,2020-06-11 12:00:00,1.3,1027.0,5.9,809.0,106.0,1081.0,88.0,1442.0,733.0,13.6
355,2004-03-25,2020-06-11 13:00:00,2.0,1106.0,8.9,935.0,132.0,958.0,96.0,1570.0,819.0,14.2
356,2004-03-25,2020-06-11 14:00:00,1.9,1038.0,8.2,907.0,106.0,976.0,81.0,1492.0,723.0,14.2
357,2004-03-25,2020-06-11 15:00:00,1.9,1084.0,8.6,924.0,125.0,986.0,92.0,1501.0,786.0,16.0
358,2004-03-25,2020-06-11 16:00:00,2.2,1105.0,10.1,982.0,138.0,939.0,105.0,1545.0,850.0,17.7
359,2004-03-25,2020-06-11 17:00:00,2.0,1102.0,9.4,957.0,120.0,968.0,88.0,1527.0,820.0,17.1
360,2004-03-25,2020-06-11 18:00:00,2.9,1240.0,14.6,1137.0,158.0,836.0,103.0,1748.0,991.0,14.9
361,2004-03-25,2020-06-11 19:00:00,5.2,1443.0,24.6,1418.0,253.0,666.0,141.0,2060.0,1454.0,13.4
362,2004-03-25,2020-06-11 20:00:00,4.6,1389.0,21.6,1341.0,231.0,692.0,133.0,1982.0,1488.0,12.6
363,2004-03-25,2020-06-11 21:00:00,2.5,1183.0,10.3,989.0,150.0,904.0,119.0,1539.0,1205.0,12.2
364,2004-03-25,2020-06-11 22:00:00,1.5,1014.0,5.7,798.0,99.0,1083.0,106.0,1376.0,909.0,10.6
365,2004-03-25,2020-06-11 23:00:00,1.2,979.0,4.5,736.0,75.0,1154.0,92.0,1324.0,769.0,9.9
366,2004-03-26,2020-06-11 00:00:00,1.7,1048.0,5.5,787.0,93.0,1098.0,97.0,1373.0,835.0,9.6
367,2004-03-26,2020-06-11 01:00:00,1.4,1024.0,4.8,753.0,79.0,1131.0,91.0,1357.0,793.0,9.7
368,2004-03-26,2020-06-11 02:00:00,1.2,974.0,3.6,690.0,67.0,1208.0,83.0,1313.0,733.0,9.4
369,2004-03-26,2020-06-11 03:00:00,0.6,862.0,1.7,561.0,242.18929,1449.0,112.145134,1219.0,502.0,8.2
370,2004-03-26,2020-06-11 04:00:00,0.7,925.0,2.2,602.0,45.0,1398.0,59.0,1263.0,562.0,8.0
371,2004-03-26,2020-06-11 05:00:00,0.8,952.0,3.0,654.0,72.0,1210.0,73.0,1312.0,832.0,7.7
372,2004-03-26,2020-06-11 06:00:00,0.9,1005.0,4.0,713.0,103.0,1130.0,78.0,1363.0,924.0,8.0
373,2004-03-26,2020-06-11 07:00:00,1.6,1122.0,6.7,842.0,132.0,1015.0,90.0,1438.0,974.0,8.5
374,2004-03-26,2020-06-11 08:00:00,3.4,1351.0,16.7,1201.0,239.0,783.0,110.0,1828.0,1307.0,9.8
375,2004-03-26,2020-06-11 09:00:00,3.8,1408.0,19.3,1278.0,275.0,682.0,114.0,1928.0,1481.0,11.2
376,2004-03-26,2020-06-11 10:00:00,3.1,1304.0,14.8,1142.0,232.0,772.0,119.0,1747.0,1405.0,14.8
377,2004-03-26,2020-06-11 11:00:00,2.7,1207.0,13.4,1098.0,180.0,826.0,121.0,1664.0,1195.0,16.8
378,2004-03-26,2020-06-11 12:00:00,2.0,1099.0,11.0,1014.0,112.0,948.0,97.0,1503.0,868.0,19.2
379,2004-03-26,2020-06-11 13:00:00,2.3,1106.0,12.5,1068.0,116.0,915.0,99.0,1535.0,874.0,19.1
380,2004-03-26,2020-06-11 14:00:00,1.9,1009.0,8.4,916.0,103.0,1015.0,85.0,1391.0,738.0,16.3
381,2004-03-26,2020-06-11 15:00:00,1.3,962.0,5.3,776.0,89.0,1152.0,75.0,1279.0,550.0,14.2
382,2004-03-26,2020-06-11 16:00:00,1.9,1093.0,8.8,933.0,112.0,976.0,87.0,1454.0,777.0,13.4
383,2004-03-26,2020-06-11 17:00:00,2.3,1180.0,11.2,1023.0,127.0,886.0,102.0,1588.0,966.0,14.2
384,2004-03-26,2020-06-11 18:00:00,2.4,1168.0,11.6,1037.0,125.0,868.0,105.0,1580.0,990.0,12.1
385,2004-03-26,2020-06-11 19:00:00,2.7,1168.0,12.4,1063.0,120.0,876.0,98.0,1540.0,944.0,10.4
386,2004-03-26,2020-06-11 20:00:00,2.6,1140.0,10.6,1000.0,120.0,916.0,93.0,1490.0,962.0,10.0
387,2004-03-26,2020-06-11 21:00:00,1.5,1001.0,6.0,811.0,99.0,1097.0,91.0,1308.0,778.0,9.8
388,2004-03-26,2020-06-11 22:00:00,1.2,953.0,4.6,743.0,79.0,1185.0,85.0,1252.0,690.0,9.7
389,2004-03-26,2020-06-11 23:00:00,1.1,972.0,4.1,715.0,66.0,1237.0,74.0,1258.0,644.0,9.9
390,2004-03-27,2020-06-11 00:00:00,1.5,1021.0,5.2,776.0,94.0,1144.0,87.0,1307.0,753.0,9.4
391,2004-03-27,2020-06-11 01:00:00,1.0,940.0,3.2,664.0,70.0,1290.0,79.0,1232.0,646.0,8.6
392,2004-03-27,2020-06-11 02:00:00,1.2,1046.0,4.5,736.0,75.0,1142.0,78.0,1312.0,838.0,8.1
393,2004-03-27,2020-06-11 03:00:00,1.1,1026.0,3.8,699.0,242.18929,1191.0,112.145134,1292.0,851.0,7.9
394,2004-03-27,2020-06-11 04:00:00,2.1297114,983.0,3.8,698.0,57.0,1209.0,63.0,1296.0,801.0,7.4
395,2004-03-27,2020-06-11 05:00:00,0.8,915.0,1.9,578.0,32.0,1417.0,48.0,1212.0,665.0,8.2
396,2004-03-27,2020-06-11 06:00:00,0.9,935.0,2.4,615.0,54.0,1373.0,59.0,1250.0,717.0,6.3
397,2004-03-27,2020-06-11 07:00:00,1.1,976.0,3.3,669.0,68.0,1270.0,65.0,1266.0,795.0,7.2
398,2004-03-27,2020-06-11 08:00:00,1.5,1124.0,6.7,842.0,98.0,1050.0,71.0,1418.0,936.0,7.2
399,2004-03-27,2020-06-11 09:00:00,1.8,1163.0,8.5,919.0,128.0,922.0,84.0,1530.0,1076.0,11.1
400,2004-03-27,2020-06-11 10:00:00,2.1,1167.0,9.7,966.0,129.0,942.0,93.0,1520.0,1016.0,15.5
401,2004-03-27,2020-06-11 11:00:00,2.1,1121.0,9.4,955.0,130.0,992.0,99.0,1451.0,834.0,17.8
402,2004-03-27,2020-06-11 12:00:00,1.9,1071.0,9.0,940.0,111.0,994.0,93.0,1449.0,756.0,17.6
403,2004-03-27,2020-06-11 13:00:00,2.1,1065.0,10.0,979.0,106.0,950.0,96.0,1467.0,766.0,19.1
404,2004-03-27,2020-06-11 14:00:00,2.5,1157.0,12.6,1072.0,137.0,888.0,114.0,1596.0,905.0,17.7
405,2004-03-27,2020-06-11 15:00:00,1.9,1046.0,7.6,883.0,113.0,1051.0,101.0,1357.0,765.0,17.8
406,2004-03-27,2020-06-11 16:00:00,2.2,1147.0,11.8,1042.0,122.0,934.0,108.0,1538.0,830.0,18.7
407,2004-03-27,2020-06-11 17:00:00,2.3,1119.0,11.2,1022.0,137.0,916.0,117.0,1508.0,853.0,17.1
408,2004-03-27,2020-06-11 18:00:00,2.7,1210.0,12.4,1062.0,165.0,886.0,125.0,1586.0,981.0,15.8
409,2004-03-27,2020-06-11 19:00:00,3.0,1306.0,12.9,1079.0,196.0,827.0,133.0,1621.0,1286.0,14.7
410,2004-03-27,2020-06-11 20:00:00,2.8,1258.0,12.2,1057.0,174.0,841.0,119.0,1633.0,1244.0,13.6
411,2004-03-27,2020-06-11 21:00:00,2.2,1148.0,8.8,930.0,140.0,948.0,107.0,1475.0,1056.0,12.5
412,2004-03-27,2020-06-11 22:00:00,1.6,1108.0,6.8,848.0,102.0,1023.0,96.0,1421.0,1003.0,11.8
413,2004-03-27,2020-06-11 23:00:00,2.1,1231.0,8.6,924.0,130.0,906.0,105.0,1483.0,1245.0,10.9
414,2004-03-28,2020-06-11 00:00:00,2.3,1293.0,8.9,937.0,121.0,930.0,102.0,1464.0,1200.0,10.9
415,2004-03-28,2020-06-11 01:00:00,2.3,1274.0,8.3,912.0,111.0,939.0,97.0,1451.0,1188.0,10.3
416,2004-03-28,2020-06-11 02:00:00,1.7,1135.0,6.3,827.0,87.0,1013.0,79.0,1395.0,1070.0,9.3
417,2004-03-28,2020-06-11 03:00:00,2.2,1151.0,8.3,911.0,242.18929,935.0,112.145134,1501.0,1075.0,8.2
418,2004-03-28,2020-06-11 04:00:00,1.3,1010.0,5.1,769.0,77.0,1110.0,69.0,1396.0,895.0,8.3
419,2004-03-28,2020-06-11 05:00:00,0.8,870.0,2.6,626.0,39.0,1325.0,52.0,1284.0,755.0,9.6
420,2004-03-28,2020-06-11 06:00:00,1.1,983.0,3.6,688.0,77.0,1251.0,62.0,1342.0,806.0,7.7
421,2004-03-28,2020-06-11 07:00:00,1.4,995.0,3.6,691.0,91.0,1219.0,69.0,1321.0,836.0,7.4
422,2004-03-28,2020-06-11 08:00:00,1.3,1024.0,4.7,747.0,105.0,1136.0,75.0,1382.0,897.0,9.7
